"","RIC","date","ret20","MSL","GFI","MWL","Polarity","Subjectivity","Positive","Negative","Sector"
"8062","SGE.L","2010/4/1",0.032117947,29,18.95632184,5.317073171,0.99999950000025,0.0714285688775511,2,0,"Technology"
"8063","SGE.L","2014/7/25",0.064438503,30.55555556,20.51313131,5.908045977,0.555555493827167,0.0909090899908173,7,2,"Technology"
"8064","SGE.L","2021/5/14",0.046539928,42.17111111,27.06394426,6.232255498,0,0.0680272106529687,10,10,"Technology"
"8065","SGE.L","2013/5/8",0.04876218,23.05,16.85557,5.35600907,0.636363578512402,0.0948275853894174,9,2,"Technology"
"8066","SGE.L","2022/5/13",-0.03582939,29.51724,21.33961,7.70430689,0,0.0851063826769277,12,12,"Technology"
"8067","SGE.L","2016/11/30",-0.036254197,21,15.84588745,6.824561404,0.199999960000008,0.0793650781053162,3,2,"Technology"
"8068","SGE.L","2019/5/17",0.0525914,21.63158,17.02246,5.903141361,0.99999990000001,0.0689655167657551,10,0,"Technology"
"8069","SGE.L","2014/10/16",0.07809847,31.14286,20.53054,5.970588235,0.714285612244912,0.0933333320888889,6,1,"Technology"
"8070","SGE.L","2022/8/2",0.02603314,27.14706,18.70281,6.544135429,0.599999960000003,0.0570342203154592,12,3,"Technology"
"8071","SGE.L","2022/1/26",-0.1028332,25.9375,19.24247,6.371777476,0.599999940000006,0.0413223138788334,8,2,"Technology"
"8072","SGE.L","2014/12/5",0.034750232,28.625,19.83427948,5.934579439,0.749999906250012,0.0930232547322877,7,1,"Technology"
"8073","SGE.L","2012/4/2",0.014129975,35.83333333,21.21705426,5.729166667,0,0.030769230295858,1,1,"Technology"
"8074","SGE.L","2017/3/3",-0.034246575,25.8,16.83162791,5.475409836,0.999999666666778,0.0909090881542701,3,0,"Technology"
"8075","SGE.L","2010/12/1",0.0571741,29.96296,20.98395,5.633333333,0.714285688775511,0.128440366383301,24,4,"Technology"
"8076","SGE.L","2010/5/5",-0.008151127,39.04032258,24.29202244,7.528874598,0.047619045351474,0.077205882069096,11,10,"Technology"
"8077","SGE.L","2018/10/26",0.0526118,64.11764706,34.60118726,8.014893617,-0.333333277777787,0.047999999616,2,4,"Technology"
"8078","SGE.L","2012/2/7",0.03675019,28.8,20.50148,5.93872549,0.81818174380166,0.0852713171684394,10,1,"Technology"
"8079","SGE.L","2011/6/6",0.002070393,402.5,165.9192547,7.505582137,0.999999000001,0.0227272722107438,1,0,"Technology"
"8080","SGE.L","2019/10/10",0.059100265,18.72727273,16.22877317,6.227027027,0.333333222222259,0.0405405399926954,2,1,"Technology"
"8081","SGE.L","2013/12/17",0.073602976,26.30769231,18.82717049,5.881619938,0.799999920000008,0.0884955744380923,9,1,"Technology"
"8082","SGE.L","2017/12/11",0.08035152,26.88888889,17.69770432,7.055084746,0.999999888888901,0.111111109739369,9,0,"Technology"
"8083","SGE.L","2014/7/23",0.04225722,26.73077,18.28943,5.809597523,0.478260848771267,0.119170983838492,17,6,"Technology"
"8084","SGE.L","2013/6/7",0.02192128,38.86667,23.57411,5.658802178,0.999999875000016,0.0666666661111111,8,0,"Technology"
"8085","SGE.L","2013/7/5",-0.01224263,24.72727,17.09679,5.381322957,0.777777691358034,0.107142855867347,8,1,"Technology"
"8086","SGE.L","2021/3/2",0.06608084,3,1.2,5,0,0,0,0,"Technology"
"8087","SGE.L","2013/7/31",-0.00372323,26.125,16.95717703,5.5,0.714285612244912,0.107692306035503,6,1,"Technology"
"8088","SGE.L","2016/1/27",0.028964856,29.25,19.97350427,5.798548094,0.599999940000006,0.0574712640375215,8,2,"Technology"
"8089","SGE.L","2014/12/3",0.169241,68,34.84706,6.548387097,0.999999000001,0.034482757431629,1,0,"Technology"
"8090","SGE.L","2014/9/15",-0.0854232,38.33333,22.63768,5.958525346,0.714285612244912,0.0897435885930309,6,1,"Technology"
"8091","SGE.L","2015/6/19",-0.00742115,23,16.65341615,5.570512821,0.999999750000062,0.0727272714049587,4,0,"Technology"
"8092","SGE.L","2013/12/12",0.0706576,19.8,13.17253,5.154639175,0.999999000001,0.0333333322222222,1,0,"Technology"
"8093","SGE.L","2012/2/21",-0.03049968,25.8,19.00217,5.975206612,0.999999666666778,0.0769230749506904,3,0,"Technology"
"8094","SGE.L","2011/1/7",0.04983865,24.38462,17.95574,5.68707483,0.999999750000062,0.0493827154397196,4,0,"Technology"
"8095","SGRO.L","2014/5/28",-0.06011529,31,18.66728,5.8,0.333333222222259,0.042857142244898,2,1,"Real Estate"
"8096","SGRO.L","2017/5/18",0.024034102,28.33333333,23.09803922,6.4125,0.99999950000025,0.0606060587695134,2,0,"Real Estate"
"8097","SGRO.L","2012/4/26",-0.079227547,28.03370787,18.15536691,5.712055507,-0.0909090826446288,0.0624999996448864,5,6,"Real Estate"
"8098","SGRO.L","2020/12/18",0.046627996,25.57142857,19.83750998,5.976331361,0.999999000001,0.0161290319979188,1,0,"Real Estate"
"8099","SGRO.L","2014/4/29",0.024436273,32.0877193,19.72409811,6.176470588,0.439999982400001,0.0663129971715836,18,7,"Real Estate"
"8100","SGRO.L","2018/4/19",0.02887597,22.5,17.44444,5.891566265,0.99999950000025,0.0526315775623269,2,0,"Real Estate"
"8101","SGRO.L","2015/7/28",-0.03168033,30.875,20.77105,5.982300885,0.599999880000024,0.0609756090124926,4,1,"Real Estate"
"8102","SGRO.L","2019/4/18",0.055062,3,1.2,5,0,0,0,0,"Real Estate"
"8103","SGRO.L","2018/5/16",0.036971174,23.2,17.21103448,5.790909091,0.999999666666778,0.0697674402379665,3,0,"Real Estate"
"8104","SGRO.L","2015/11/23",-0.026075023,31.41666667,20.84252874,5.745714286,0.199999960000008,0.0406504061735739,3,2,"Real Estate"
"8105","SGRO.L","2013/12/24",0.03196907,33.42857,20.20904,5.63963964,0.199999960000008,0.0714285704081633,3,2,"Real Estate"
"8106","SGRO.L","2018/5/17",0.04362966,28.41667,18.9913,5.498442368,0.599999880000024,0.0476190471655329,4,1,"Real Estate"
"8107","SGRO.L","2020/8/19",-0.01345351,27.33333,18.73821,5.883870968,0.428571367346948,0.0642201828970625,5,2,"Real Estate"
"8108","SGRO.L","2016/2/24",-0.01720481,32.33333,22.41787,6.188888889,0.333333222222259,0.0937499970703126,2,1,"Real Estate"
"8109","SHED.L","2020/4/8",0.1007904,31.81633,21.93756,5.790964262,0.181818173553719,0.0574412531137304,13,9,"Real Estate"
"8110","SHED.L","2021/6/30",0.0412844,27.5,20.51515,5.695892575,-0.0588235259515573,0.0627306270747947,8,9,"Real Estate"
"8111","SHED.L","2022/3/3",0.02972973,32.75,21.15343511,5.712121212,0.428571397959186,0.0494699644895054,10,4,"Real Estate"
"8112","SHED.L","2019/11/14",0.007407407,32.16929,20.97444,7.253987181,-0.166666652777779,0.0370370369227252,5,7,"Real Estate"
"8113","SHED.L","2018/10/18",0.012711864,37.63636364,24.18498024,5.861398964,0.230769213017753,0.0505836573907251,8,5,"Real Estate"
"8114","SHED.L","2021/6/9",-0.024767802,32.38269231,21.06994847,7.27760207,0,0.0432900431026405,5,5,"Real Estate"
"8115","SHED.L","2019/3/12",-0.02074689,30.35714,21.93109,6.015189873,0,0.0458015263679273,3,3,"Real Estate"
"8116","SHED.L","2021/10/20",0.035502958,27.35483871,21.22495435,5.88625,0.571428530612248,0.055555555335097,11,3,"Real Estate"
"8117","SHI.L","2016/6/21",-0.197378004,32.5,21.20512821,6.034090909,0.499999937500008,0.101265821502964,6,2,"Consumer Cyclicals"
"8118","SHI.L","2014/10/14",0.042769858,30,22.07407407,5.814516129,-0.3333332962963,0.091836733756768,3,6,"Consumer Cyclicals"
"8119","SHI.L","2015/1/13",0.1632779,30.24,19.34468,5.847457627,0.142857137755102,0.122270741824145,16,12,"Consumer Cyclicals"
"8120","SHI.L","2018/3/9",-0.043815144,29.6,21.29945946,6.139194139,0.999999666666778,0.0384615379684418,3,0,"Consumer Cyclicals"
"8121","SHI.L","2013/8/15",0.02749636,32.5,16.07692,7,0.999999000001,0.0294117638408305,1,0,"Consumer Cyclicals"
"8122","SHI.L","2011/1/6",0.04182226,47.5,28.26316,7.458823529,0.333333222222259,0.0833333310185186,2,1,"Consumer Cyclicals"
"8123","SHI.L","2014/1/31",0.085334696,29.33333333,22.18787879,6.168674699,0.99999950000025,0.058823527681661,2,0,"Consumer Cyclicals"
"8124","SHI.L","2011/2/9",-0.09557775,78.5,37.51465,7.271317829,0,0.0476190464852608,1,1,"Consumer Cyclicals"
"8125","SHI.L","2017/2/6",0.03550864,28.33333,21.21569,8.289473684,0.99999950000025,0.0666666644444445,2,0,"Consumer Cyclicals"
"8126","SHI.L","2010/8/4",-0.090689881,79,37.42278481,7.223076923,0.999999000001,0.0232558134126555,1,0,"Consumer Cyclicals"
"8127","SHI.L","2019/6/10",-0.05785124,23.125,18.33108108,5.294938918,0.571428530612248,0.0809248550235558,11,3,"Consumer Cyclicals"
"8128","SHI.L","2014/5/16",0.09416967,29.52381,19.03533,5.774744027,0.23809522675737,0.118644067126305,13,8,"Consumer Cyclicals"
"8129","SHI.L","2018/11/7",-0.064317181,20.83333333,15.69333333,7.531531532,0.999999000001,0.0212765952919873,1,0,"Consumer Cyclicals"
"8130","SHI.L","2012/10/11",0.053346266,30,22,6.909090909,0.999999000001,0.0454545433884298,1,0,"Consumer Cyclicals"
"8131","SHI.L","2015/11/16",0.139166667,28.7,18.16989547,5.613970588,0.777777691358034,0.0937499990234375,8,1,"Consumer Cyclicals"
"8132","SHI.L","2015/2/4",0.03174603,595,243.6471,7.152892562,0,0.0416666657986111,1,1,"Consumer Cyclicals"
"8133","SHI.L","2021/10/22",0.1113509,26.21212,18.16115,5.772893773,0.0833333298611112,0.0933852136444155,13,11,"Consumer Cyclicals"
"8134","SHI.L","2020/7/31",0.124197002,23,18.24347826,6.884057971,0.999999833333361,0.0689655164486722,6,0,"Consumer Cyclicals"
"8135","SHI.L","2011/5/4",0.09765397,36,22.17778,7.96875,0.999999000001,0.0399999984000001,1,0,"Consumer Cyclicals"
"8136","SHRS.L","2015/12/15",0.006776542,44,25.32727,5.297619048,0.999999000001,0.0454545433884298,1,0,"Financials"
"8137","SHRS.L","2012/11/19",0.034400949,33.625,21.42026022,8.96486138,-0.333333277777787,0.0458015263679273,2,4,"Financials"
"8138","SHRS.L","2012/12/21",0.032694628,46,26.22608696,5.511363636,0,0.0769230739644972,1,1,"Financials"
"8139","SHRS.L","2016/11/17",0.041666667,35.49681529,22.33079143,8.449896813,-0.0909090826446288,0.0639534880002704,5,6,"Financials"
"8140","SHRS.L","2018/9/19",-0.02250009,20.85714,17.9319,5.96350365,0.999999000001,0.0196078427527874,1,0,"Financials"
"8141","SHRS.L","2016/10/4",-0.04362593,52,31.56923,6.147058824,0,0.0526315775623269,1,1,"Financials"
"8142","SHRS.L","2010/6/18",0.0516502,48.625,27.57339,9.424242424,0.999999000001,0.011627906841536,1,0,"Financials"
"8143","SHRS.L","2018/10/2",-0.03812178,25.16667,21.19249,6.170068027,0,0.0333333327777778,1,1,"Financials"
"8144","SHRS.L","2011/7/4",-0.036612941,103,52.07378641,6.821782178,0,0.0526315775623269,1,1,"Financials"
"8145","SHRS.L","2012/4/3",-0.059437012,295,124.3728814,11.88983051,0.599999880000024,0.0543478254962193,4,1,"Financials"
"8146","SHRS.L","2011/7/21",-0.03894389,48.41667,27.2152,8.162844037,0.199999960000008,0.0342465751079002,3,2,"Financials"
"8147","SHRS.L","2011/1/6",-0.012886598,103,53.23883495,6.782178218,0,0.0526315775623269,1,1,"Financials"
"8148","SHRS.L","2019/10/2",0.029222686,3,1.2,5,0,0,0,0,"Financials"
"8149","SHRS.L","2013/11/15",-0.038865546,32.34920635,20.84939795,8.932230353,0.199999960000008,0.0375939846797445,3,2,"Financials"
"8150","SIGC.L","2022/4/29",-0.03433476,30.67405,22.95156,6.17129781,-0.222222209876544,0.0618556698905303,7,11,"Financials"
"8151","SJG.L","2014/5/2",0.06176997,124,56.37419,8.725,0,0.0454545444214876,1,1,"Financials"
"8152","SJG.L","2017/9/1",-0.020650814,30,21.33333333,7.409638554,0,0.0540540525931337,1,1,"Financials"
"8153","SJG.L","2011/5/4",0.005923648,117,53.29573,8.043010753,0,0.0454545444214876,1,1,"Financials"
"8154","SJG.L","2017/3/31",-0.04292929,31,21.00215,7.470588235,0,0.04999999875,1,1,"Financials"
"8155","SJG.L","2015/5/7",0.048436945,29.33333333,20.82424242,7.204819277,0,0.0540540525931337,1,1,"Financials"
"8156","SJG.L","2010/12/6",0.052842957,58.875,33.14660297,9.943113772,0.199999980000002,0.0740740735253772,6,4,"Financials"
"8157","SJG.L","2019/10/31",0.034120735,18.85714286,17.23982684,6.76,0,0.0363636357024794,1,1,"Financials"
"8158","SJG.L","2020/2/28",-0.1104651,18.85714,17.84589,6.836065574,0,0.037037036351166,1,1,"Financials"
"8159","SJG.L","2017/8/2",0.01852999,31,20.57204,7.458823529,0,0.04999999875,1,1,"Financials"
"8160","SJG.L","2020/4/27",0.034353917,21.85714286,18.93893557,6.888888889,0,0.0294117642733564,1,1,"Financials"
"8161","SJG.L","2017/11/2",0.02047981,44,27.14545,6.476744186,0,0.0714285688775511,1,1,"Financials"
"8162","SJG.L","2020/9/8",0.061933535,24.75,18.99090909,6.260638298,0,0.028985506826297,1,1,"Financials"
"8163","SJG.L","2019/11/29",-0.028401213,18.85714286,17.23982684,6.696,0,0.037037036351166,1,1,"Financials"
"8164","SJG.L","2015/3/2",0.100175747,29.33333333,20.82424242,7.289156627,0,0.0540540525931337,1,1,"Financials"
"8165","SJG.L","2012/11/7",-0.002873563,44.5,26.33933,6.289156627,0,0.0689655148632581,1,1,"Financials"
"8166","SJG.L","2016/12/5",0.04602287,29.33333,20.82424,7.168674699,0,0.0540540525931337,1,1,"Financials"
"8167","SJG.L","2010/5/5",-0.082203201,118,53.64067797,7.915789474,0,0.046511626825311,1,1,"Financials"
"8168","SJG.L","2010/3/18",0.100890208,55.5,30.12792793,6.922330097,0.333333222222259,0.0882352915224914,2,1,"Financials"
"8169","SJG.L","2013/5/2",-0.02204137,124,56.05161,7.9,0,0.0454545444214876,1,1,"Financials"
"8170","SJG.L","2018/2/1",-0.01785714,30,22.22222,7.397590361,0,0.0540540525931337,1,1,"Financials"
"8171","SJG.L","2018/3/29",0.04932545,30,21.33333,7.34939759,0,0.0540540525931337,1,1,"Financials"
"8172","SJG.L","2012/11/30",0.01011592,42.83333,27.48353,8.570048309,0.3333332962963,0.0599999996,6,3,"Financials"
"8173","SJG.L","2018/8/2",-0.009356995,19,16.92331,6.744,0,0.0363636357024794,1,1,"Financials"
"8174","SJG.L","2022/12/30",0.02424747,25.85714,20.06661,5.890804598,0,0.030769230295858,1,1,"Financials"
"8175","SJG.L","2012/8/2",-0.01724138,125,56.4,7.823529412,0,0.0444444434567901,1,1,"Financials"
"8176","SJG.L","2017/10/3",0.068959694,30,21.33333333,7.337349398,0,0.0540540525931337,1,1,"Financials"
"8177","SJG.L","2020/10/21",0.0681484,28.625,20.70764,6.317757009,-0.333333222222259,0.0422535205316406,1,2,"Financials"
"8178","SJG.L","2018/1/2",0.01113586,30,22.22222,7.397590361,0,0.0555555540123457,1,1,"Financials"
"8179","SJP.L","2019/1/24",0.006585936,38.75,22.30645,9.534246575,0,0.0772946856169339,8,8,"Financials"
"8180","SJP.L","2017/1/26",-0.005489479,43.5,24.21992337,10.723589,0.294117629757786,0.106918238321269,11,6,"Financials"
"8181","SJP.L","2015/2/25",0.1098655,34.6924,21.71672,7.373709711,-0.0666666622222225,0.0607287446934059,7,8,"Financials"
"8182","SJP.L","2014/1/23",0.00952381,54.58333333,27.32951654,12.00332594,0.3333332962963,0.0483870965140479,6,3,"Financials"
"8183","SJP.L","2017/7/27",-0.03442623,38.97601199,23.31437295,8.184353806,-0.1249999921875,0.0686695276022767,7,9,"Financials"
"8184","SJP.L","2019/7/31",-0.106417246,38.57873486,23.0815079,8.005075269,0.0769230710059176,0.0541666664409722,7,6,"Financials"
"8185","SKG.L","2017/10/27",0.034330986,34.66666667,20.78974359,5.989010989,0.999999000001,0.0285714277551021,1,0,"Basic Materials"
"8186","SKG.L","2012/5/1",-0.144907449,60.33333333,32.47587477,7.3183391,0.99999950000025,0.0161290321279917,2,0,"Basic Materials"
"8187","SKG.L","2022/10/10",0.1998369,26.625,20.60305,6.297435897,0.999999666666778,0.0434782602394455,3,0,"Basic Materials"
"8188","SKG.L","2019/5/3",-0.02679677,25.27778,18.28694,5.931764706,0.874999945312503,0.105263157202216,15,1,"Basic Materials"
"8189","SKG.L","2020/11/19",0.05442512,58.20183,32.1458,5.472041333,-0.111111098765433,0.0370370368846212,4,5,"Basic Materials"
"8190","SKG.L","2011/8/26",-0.1205168,29.2,20.17315,6.290076336,0.999999000001,0.0232558134126555,1,0,"Basic Materials"
"8191","SLFR.L","2022/10/20",0.24717286,30.66666667,21.83188406,6.043604651,0.199999960000008,0.0438596487380732,3,2,"Financials"
"8192","SMDS.L","2012/4/11",-0.122574741,77.5,36.67741935,7.304,0.999999000001,0.0238095232426304,1,0,"Basic Materials"
"8193","SMDS.L","2018/7/10",0.050280048,41.94736842,25.7375421,5.66710013,-0.538461497041423,0.0550847455293019,3,10,"Basic Materials"
"8194","SMDS.L","2022/9/14",-0.03816559,35.42857,23.68756,5.902953586,0,0.0439560434730105,2,2,"Basic Materials"
"8195","SMDS.L","2013/3/6",-0.10916176,37.66666667,21.08436578,5.423076923,0,0.0571428555102041,1,1,"Basic Materials"
"8196","SMDS.L","2013/11/1",0.025115664,27.25,19.34036697,6.2725,0.571428530612248,0.10852713094165,11,3,"Basic Materials"
"8197","SMDS.L","2012/9/13",0.072794486,21.66666667,16.66666667,5.446721311,0.714285612244912,0.0886075938150938,6,1,"Basic Materials"
"8198","SMDS.L","2017/3/9",-0.03983885,25.81818,18.77798,6.497142857,0.749999953125003,0.0888888883950617,14,2,"Basic Materials"
"8199","SMDS.L","2015/12/3",-0.045892803,40.788,25.09817538,7.576182789,0.142857136054422,0.0758122740945405,12,9,"Basic Materials"
"8200","SMDS.L","2016/4/27",-0.02040521,28.85714,18.9686,6.645333333,0.81818174380166,0.0808823523464533,10,1,"Basic Materials"
"8201","SMDS.L","2016/5/25",0.02299713,37.66667,22.85428,5.528301887,0,0.0555555540123457,1,1,"Basic Materials"
"8202","SMDS.L","2018/10/4",-0.183447,20.84615,16.45654,6.532520325,0.99999950000025,0.0238095235260771,2,0,"Basic Materials"
"8203","SMDS.L","2014/6/26",-0.1270881,35.60811,22.62275,7.080055052,0.103448272294887,0.0966666663444444,16,13,"Basic Materials"
"8204","SMDS.L","2012/1/4",0.100921882,34,19.77647059,5.588461538,0.777777691358034,0.126760561594922,8,1,"Basic Materials"
"8205","SMDS.L","2010/9/7",-0.07452498,27.96,18.68042,6.026194145,0.999999950000002,0.0999999995,20,0,"Basic Materials"
"8206","SMDS.L","2018/6/4",-0.07325747,36.03713,24.05837,5.69997133,0.71428566326531,0.0538461536390532,12,2,"Basic Materials"
"8207","SMDS.L","2018/6/18",-0.06611974,35.99542,23.47891,6.99118541,0.263157880886427,0.0683453234951607,12,7,"Basic Materials"
"8208","SMDS.L","2015/9/8",-0.003757653,28.06451613,20.37523174,6.421375921,0.692307665680474,0.103585656957826,22,4,"Basic Materials"
"8209","SMDS.L","2015/8/3",-0.014481898,32.38461538,22.93009318,6.676767677,0.999999888888901,0.071428570861678,9,0,"Basic Materials"
"8210","SMDS.L","2017/10/18",0.09192968,26.92857,21.59371,6.083333333,0.999999923076929,0.0928571421938776,13,0,"Basic Materials"
"8211","SMDS.L","2010/10/1",-0.003067315,26.83333,19.67743,6.176470588,0,0.0350877186826716,1,1,"Basic Materials"
"8212","SMDS.L","2012/10/11",0.074736842,34.8,22.49142857,5.92489083,0.470588221453288,0.121863798846366,25,9,"Basic Materials"
"8213","SMDS.L","2012/1/9",0.1636364,34.4,21.20186,6.124223602,0.999999750000062,0.0727272714049587,4,0,"Basic Materials"
"8214","SMDS.L","2010/12/8",0.082552532,29.5,20.61355932,6.163636364,0.999999000001,0.047619045351474,1,0,"Basic Materials"
"8215","SMDS.L","2010/8/16",0.1843832,42.5,24.52941,6.102564103,0.99999950000025,0.0666666644444445,2,0,"Basic Materials"
"8216","SMDS.L","2013/9/3",0.066666667,31.5,20.21904762,6.06779661,0.999999000001,0.0416666649305556,1,0,"Basic Materials"
"8217","SMDS.L","2021/3/3",0.0235732,3,1.2,5,0,0,0,0,"Basic Materials"
"8218","SMDS.L","2015/5/22",-0.009277867,27,21.17037,6.929878049,0.71428566326531,0.115702478382624,12,2,"Basic Materials"
"8219","SMIF.L","2014/3/31",0.001204819,76.5,41.31895425,8.087301587,0.499999875000031,0.0714285701530613,3,1,"Financials"
"8220","SMIN.L","2021/9/28",0.03772703,33.08209,22.86965,5.823474178,0.0909090867768597,0.0635838148451335,12,10,"Consumer Non-Cyclicals"
"8221","SMIN.L","2010/7/1",0.04570896,28.85714,21.14682,5.929133858,0.555555493827167,0.0687022895518909,7,2,"Consumer Non-Cyclicals"
"8222","SMIN.L","2022/10/12",0.023030822,31.26315789,21.39415205,6.003597122,0.428571367346948,0.0451612900312175,5,2,"Consumer Non-Cyclicals"
"8223","SMIN.L","2011/9/1",-0.02709483,24.6875,20.81171,6.170666667,0.777777691358034,0.0612244893794252,8,1,"Consumer Non-Cyclicals"
"8224","SMIN.L","2021/3/26",0.168606198,35.16088328,23.4112042,7.919069767,-0.0999999950000002,0.0692041520096742,9,11,"Consumer Non-Cyclicals"
"8225","SMIN.L","2017/6/1",0.001871491,27.72222222,19.10492095,6.09978308,-0.249999968750004,0.0493827157445511,3,5,"Consumer Non-Cyclicals"
"8226","SMIN.L","2012/9/19",0.019193858,34.32574257,22.09281109,7.420819332,-0.0270270262965669,0.112462005737198,18,19,"Consumer Non-Cyclicals"
"8227","SMIN.L","2010/9/29",0.005004845,34.2846,21.99666,7.571340965,-0.0624999980468751,0.0932944603694039,15,17,"Consumer Non-Cyclicals"
"8228","SMIN.L","2014/4/23",0.01227661,22.22727,17.80706,5.812903226,0.749999953125003,0.09580838265983,14,2,"Consumer Non-Cyclicals"
"8229","SMIN.L","2020/3/31",0.1453757,22.02667,18.35062,6.06863374,0,0.0895522386150272,21,21,"Consumer Non-Cyclicals"
